rank,country_full,total_points,previous_points,rank_change,rank_date
185,Somalia,0,32,-3,2011-01-12
186,Turks and Caicos Islands,0,19,1,2011-01-12
186,Comoros,0,24,0,2011-01-12
188,Cook Islands,0,17,0,2011-01-12
188,Guam,0,17,0,2011-01-12
188,Tonga,0,17,0,2011-01-12
191,Mauritius,0,16,0,2011-01-12
192,Djibouti,0,16,-1,2011-01-12
193,Macau,0,14,0,2011-01-12
194,Bahamas,0,13,0,2011-01-12
195,Afghanistan,0,10,0,2011-01-12
195,Seychelles,0,10,0,2011-01-12
197,Bhutan,0,9,0,2011-01-12
197,Brunei Darussalam,0,9,0,2011-01-12
199,Aruba,0,7,0,2011-01-12
200,US Virgin Islands,0,5,0,2011-01-12
201,Timor-Leste,0,3,0,2011-01-12
202,Andorra,0,2,0,2011-01-12
203,American Samoa,0,0,0,2011-01-12
203,Anguilla,0,0,0,2011-01-12
203,Montserrat,0,0,0,2011-01-12
203,Papua New Guinea,0,0,0,2011-01-12
203,San Marino,0,0,0,2011-01-12
1,Spain,0,1887,0,2011-02-02
2,Netherlands,0,1723,0,2011-02-02
3,Germany,0,1485,0,2011-02-02
4,Brazil,0,1447,0,2011-02-02
5,Argentina,0,1338,0,2011-02-02
6,England,0,1195,0,2011-02-02
7,Uruguay,0,1153,0,2011-02-02
8,Portugal,0,1090,0,2011-02-02
9,Croatia,0,1075,0,2011-02-02
10,Greece,0,1016,1,2011-02-02
11,Norway,0,995,1,2011-02-02
12,Russia,0,982,1,2011-02-02
13,Italy,0,965,1,2011-02-02
14,Chile,0,951,1,2011-02-02
15,Ghana,0,925,1,2011-02-02
16,Slovenia,0,896,1,2011-02-02
17,Japan,0,777,12,2011-02-02
18,USA,0,867,0,2011-02-02
19,France,0,867,-1,2011-02-02
20,Slovakia,0,854,0,2011-02-02
21,Australia,0,796,5,2011-02-02
22,Switzerland,0,840,0,2011-02-02
23,Serbia,0,837,0,2011-02-02
24,Paraguay,0,832,0,2011-02-02
25,Montenegro,0,824,0,2011-02-02
26,Côte d'Ivoire,0,845,-5,2011-02-02
27,Mexico,0,795,0,2011-02-02
28,Denmark,0,790,0,2011-02-02
29,Sweden,0,712,4,2011-02-02
30,Czech Republic,0,751,0,2011-02-02
31,Turkey,0,741,0,2011-02-02
32,Korea Republic,0,650,6,2011-02-02
33,Egypt,0,1036,-23,2011-02-02
34,Ukraine,0,702,0,2011-02-02
35,Republic of Ireland,0,681,0,2011-02-02
36,Belarus,0,660,1,2011-02-02
37,Hungary,0,632,4,2011-02-02
38,Northern Ireland,0,615,5,2011-02-02
39,Honduras,0,531,17,2011-02-02
40,Nigeria,0,730,-8,2011-02-02
41,Burkina Faso,0,619,1,2011-02-02
42,Bosnia and Herzegovina,0,582,3,2011-02-02
43,Cameroon,0,650,-5,2011-02-02
44,IR Iran,0,493,21,2011-02-02
45,Austria,0,569,1,2011-02-02
46,Guinea,0,569,0,2011-02-02
47,South Africa,0,550,4,2011-02-02
47,Tunisia,0,594,-3,2011-02-02
49,Costa Rica,0,467,20,2011-02-02
50,Colombia,0,558,-2,2011-02-02
51,Bulgaria,0,555,-2,2011-02-02
52,Israel,0,551,-2,2011-02-02
53,Scotland,0,542,-1,2011-02-02
54,Ecuador,0,542,-2,2011-02-02
55,Algeria,0,678,-19,2011-02-02
55,Lithuania,0,532,0,2011-02-02
57,Romania,0,531,-1,2011-02-02
58,Belgium,0,526,0,2011-02-02
59,Jamaica,0,522,0,2011-02-02
60,Panama,0,475,7,2011-02-02
61,Gabon,0,640,-21,2011-02-02
62,Armenia,0,515,-2,2011-02-02
63,Venezuela,0,515,-3,2011-02-02
64,New Zealand,0,506,-1,2011-02-02
65,Cuba,0,512,-3,2011-02-02
66,Albania,0,497,-2,2011-02-02
67,Botswana,0,535,-13,2011-02-02
68,Peru,0,486,-2,2011-02-02
69,Senegal,0,465,1,2011-02-02
70,Libya,0,451,1,2011-02-02
71,Georgia,0,449,1,2011-02-02
71,Poland,0,449,1,2011-02-02
73,Cape Verde Islands,0,444,2,2011-02-02
74,Morocco,0,437,3,2011-02-02
75,China PR,0,420,4,2011-02-02
76,Latvia,0,440,0,2011-02-02
77,Uzbekistan,0,285,31,2011-02-02
78,Finland,0,419,2,2011-02-02
79,FYR Macedonia,0,418,2,2011-02-02
80,Canada,0,411,4,2011-02-02
81,Moldova,0,411,3,2011-02-02
81,Saudi Arabia,0,424,-3,2011-02-02
83,Benin,0,449,-11,2011-02-02
84,Jordan,0,287,23,2011-02-02
85,Mali,0,474,-17,2011-02-02
86,Uganda,0,416,-3,2011-02-02
87,Estonia,0,386,-1,2011-02-02
88,Iraq,0,336,10,2011-02-02
89,Malawi,0,355,2,2011-02-02
90,Qatar,0,291,15,2011-02-02
91,Cyprus,0,367,-2,2011-02-02
92,Grenada,0,349,2,2011-02-02
93,Bahrain,0,352,0,2011-02-02
94,Mozambique,0,353,-2,2011-02-02
94,Trinidad and Tobago,0,373,-7,2011-02-02
96,Haiti,0,358,-6,2011-02-02
96,Niger,0,349,-2,2011-02-02
98,El Salvador,0,251,18,2011-02-02
99,Bolivia,0,344,-3,2011-02-02
99,Azerbaijan,0,343,-2,2011-02-02
101,Kuwait,0,330,-2,2011-02-02
102,Zambia,0,418,-21,2011-02-02
103,Togo,0,313,-2,2011-02-02
104,Antigua and Barbuda,0,299,-1,2011-02-02
104,Syria,0,278,6,2011-02-02
106,Sudan,0,314,-6,2011-02-02
107,Angola,0,369,-19,2011-02-02
108,Gambia,0,290,-2,2011-02-02
108,Korea DPR,0,284,1,2011-02-02
110,Oman,0,298,-6,2011-02-02
111,United Arab Emirates,0,306,-9,2011-02-02
112,Guyana,0,275,-1,2011-02-02
113,Zimbabwe,0,247,4,2011-02-02
114,Iceland,0,261,-1,2011-02-02
114,Central African Republic,0,263,-2,2011-02-02
116,Wales,0,261,-3,2011-02-02
117,Suriname,0,257,-2,2011-02-02
118,St Kitts and Nevis,0,242,3,2011-02-02
119,Congo,0,239,3,2011-02-02
120,Thailand,0,245,-1,2011-02-02
121,Sierra Leone,0,233,2,2011-02-02
122,Congo DR,0,211,6,2011-02-02
123,Tanzania,0,243,-3,2011-02-02
123,Ethiopia,0,231,1,2011-02-02
125,Yemen,0,223,2,2011-02-02
126,Guatemala,0,247,-9,2011-02-02
127,Kenya,0,225,-1,2011-02-02
128,Dominica,0,196,1,2011-02-02
129,Indonesia,0,226,-4,2011-02-02
130,Puerto Rico,0,184,1,2011-02-02
131,Luxembourg,0,180,1,2011-02-02
132,Barbados,0,187,-2,2011-02-02
133,Turkmenistan,0,173,0,2011-02-02
134,Vietnam,0,167,2,2011-02-02
135,Faroe Islands,0,171,-1,2011-02-02
135,Rwanda,0,171,-1,2011-02-02
137,Kazakhstan,0,161,0,2011-02-02
138,Namibia,0,156,0,2011-02-02
139,Chad,0,147,1,2011-02-02
140,Malaysia,0,146,2,2011-02-02
141,Tajikistan,0,142,2,2011-02-02
142,Singapore,0,151,-3,2011-02-02
143,Hong Kong,0,128,3,2011-02-02
144,Burundi,0,147,-4,2011-02-02
145,India,0,132,-1,2011-02-02
146,Guinea-Bissau,0,121,1,2011-02-02
147,Liechtenstein,0,116,1,2011-02-02
148,St Vincent and the Grenadines,0,132,-4,2011-02-02
149,Myanmar,0,109,0,2011-02-02
150,Curaçao,0,107,0,2011-02-02
151,Fiji,0,103,0,2011-02-02
152,Philippines,0,97,1,2011-02-02
153,New Caledonia,0,89,2,2011-02-02
154,Chinese Taipei,0,102,-2,2011-02-02
155,Madagascar,0,91,-1,2011-02-02
156,Cayman Islands,0,88,0,2011-02-02
157,Bangladesh,0,84,1,2011-02-02
158,Liberia,0,82,1,2011-02-02
158,Swaziland,0,82,1,2011-02-02
160,Maldives,0,81,1,2011-02-02
161,Sri Lanka,0,79,1,2011-02-02
161,Nicaragua,0,86,-4,2011-02-02
163,Malta,0,76,0,2011-02-02
163,Vanuatu,0,67,3,2011-02-02
165,Equatorial Guinea,0,72,-1,2011-02-02
166,Cambodia,0,69,-1,2011-02-02
167,Bermuda,0,55,5,2011-02-02
168,Dominican Republic,0,66,-1,2011-02-02
169,Laos,0,65,-1,2011-02-02
170,Belize,0,54,3,2011-02-02
171,Lesotho,0,62,-1,2011-02-02
172,Lebanon,0,64,-3,2011-02-02
173,Pakistan,0,56,-2,2011-02-02
174,Nepal,0,54,-1,2011-02-02
175,Kyrgyz Republic,0,50,0,2011-02-02
176,Mauritania,0,49,0,2011-02-02
177,British Virgin Islands,0,41,0,2011-02-02
178,Eritrea,0,40,0,2011-02-02
178,Palestine,0,40,0,2011-02-02
178,Solomon Islands,0,40,0,2011-02-02
181,St Lucia,0,37,0,2011-02-02
182,Mongolia,0,32,0,2011-02-02
183,Tahiti,0,31,0,2011-02-02
184,Samoa,0,26,0,2011-02-02
185,Somalia,0,23,0,2011-02-02
186,Comoros,0,19,0,2011-02-02
186,Turks and Caicos Islands,0,19,0,2011-02-02
188,Cook Islands,0,17,0,2011-02-02
188,Guam,0,17,0,2011-02-02
188,Tonga,0,17,0,2011-02-02
191,Mauritius,0,16,0,2011-02-02
192,Djibouti,0,15,0,2011-02-02
193,Macau,0,14,0,2011-02-02
194,Bahamas,0,13,0,2011-02-02
195,Afghanistan,0,10,0,2011-02-02
195,Seychelles,0,10,0,2011-02-02
197,Bhutan,0,9,0,2011-02-02
197,Brunei Darussalam,0,9,0,2011-02-02
199,Aruba,0,7,0,2011-02-02
200,US Virgin Islands,0,5,0,2011-02-02
201,Timor-Leste,0,3,0,2011-02-02
202,Andorra,0,2,0,2011-02-02
203,American Samoa,0,0,0,2011-02-02
203,Anguilla,0,0,0,2011-02-02
203,Montserrat,0,0,0,2011-02-02
203,Papua New Guinea,0,0,0,2011-02-02
203,San Marino,0,0,0,2011-02-02
1,Spain,0,1887,0,2011-03-09
2,Netherlands,0,1723,0,2011-03-09
3,Germany,0,1485,0,2011-03-09
4,Brazil,0,1447,0,2011-03-09
4,Argentina,0,1367,1,2011-03-09
6,England,0,1195,0,2011-03-09
7,Uruguay,0,1153,0,2011-03-09
8,Croatia,0,1075,1,2011-03-09
9,Portugal,0,1090,-1,2011-03-09
10,Greece,0,1016,0,2011-03-09
11,Norway,0,995,0,2011-03-09
11,Italy,0,965,2,2011-03-09
13,Russia,0,982,-1,2011-03-09
14,Chile,0,947,0,2011-03-09
15,Japan,0,885,2,2011-03-09
16,Ghana,0,940,-1,2011-03-09
17,Slovenia,0,896,-1,2011-03-09
18,France,0,867,1,2011-03-09
19,USA,0,869,-1,2011-03-09
20,Australia,0,849,1,2011-03-09
21,Serbia,0,837,2,2011-03-09
22,Slovakia,0,854,-2,2011-03-09
23,Switzerland,0,840,-1,2011-03-09
24,Paraguay,0,832,0,2011-03-09
25,Montenegro,0,824,0,2011-03-09
25,Côte d'Ivoire,0,813,1,2011-03-09
27,Mexico,0,803,0,2011-03-09
28,Denmark,0,802,0,2011-03-09
29,Korea Republic,0,738,3,2011-03-09
30,Sweden,0,759,-1,2011-03-09
31,Czech Republic,0,751,-1,2011-03-09
32,Turkey,0,741,-1,2011-03-09
33,Ukraine,0,702,1,2011-03-09
34,Republic of Ireland,0,681,1,2011-03-09
35,Egypt,0,709,-2,2011-03-09
36,Hungary,0,632,1,2011-03-09
37,Belarus,0,655,-1,2011-03-09
38,Honduras,0,613,1,2011-03-09
39,Nigeria,0,604,1,2011-03-09
40,Burkina Faso,0,598,1,2011-03-09
40,Northern Ireland,0,615,-2,2011-03-09
42,Cameroon,0,582,1,2011-03-09
43,IR Iran,0,574,1,2011-03-09
44,Tunisia,0,562,3,2011-03-09
45,Guinea,0,564,1,2011-03-09
46,South Africa,0,562,1,2011-03-09
47,Bulgaria,0,555,4,2011-03-09
48,Jamaica,0,525,11,2011-03-09
49,Ecuador,0,537,5,2011-03-09
50,Scotland,0,542,3,2011-03-09
50,Colombia,0,558,0,2011-03-09
52,Romania,0,531,5,2011-03-09
53,Costa Rica,0,560,-4,2011-03-09
54,Lithuania,0,532,1,2011-03-09
55,Algeria,0,532,0,2011-03-09
56,Bosnia and Herzegovina,0,583,-14,2011-03-09
56,New Zealand,0,506,8,2011-03-09
58,Israel,0,551,-6,2011-03-09
59,Peru,0,486,9,2011-03-09
60,Gabon,0,516,1,2011-03-09
61,Austria,0,569,-16,2011-03-09
62,Belgium,0,526,-4,2011-03-09
63,Venezuela,0,513,0,2011-03-09
64,Cuba,0,498,1,2011-03-09
65,Armenia,0,514,-3,2011-03-09
66,Morocco,0,443,8,2011-03-09
67,Botswana,0,496,0,2011-03-09
68,Panama,0,518,-8,2011-03-09
69,Senegal,0,459,0,2011-03-09
70,Poland,0,449,1,2011-03-09
71,Libya,0,451,-1,2011-03-09
72,Georgia,0,449,-1,2011-03-09
73,Cape Verde Islands,0,444,0,2011-03-09
73,Albania,0,497,-7,2011-03-09
75,Latvia,0,429,1,2011-03-09
76,Uzbekistan,0,426,1,2011-03-09
76,China PR,0,432,-1,2011-03-09
78,Finland,0,422,0,2011-03-09
79,Saudi Arabia,0,411,2,2011-03-09
80,Jordan,0,401,4,2011-03-09
80,Benin,0,403,3,2011-03-09
82,Estonia,0,386,5,2011-03-09
83,FYR Macedonia,0,418,-4,2011-03-09
84,Canada,0,414,-4,2011-03-09
85,Mali,0,399,0,2011-03-09
86,Uganda,0,394,0,2011-03-09
87,Moldova,0,411,-6,2011-03-09
88,Iraq,0,384,0,2011-03-09
89,Malawi,0,371,0,2011-03-09
90,Qatar,0,370,0,2011-03-09
91,Cyprus,0,367,0,2011-03-09
92,El Salvador,0,347,6,2011-03-09
93,Mozambique,0,351,1,2011-03-09
94,Grenada,0,357,-2,2011-03-09
95,Trinidad and Tobago,0,351,-1,2011-03-09
96,Bahrain,0,355,-3,2011-03-09
97,Zambia,0,330,5,2011-03-09
98,Bolivia,0,344,1,2011-03-09
99,Haiti,0,349,-3,2011-03-09
100,Azerbaijan,0,344,-1,2011-03-09
101,Antigua and Barbuda,0,303,3,2011-03-09
102,Togo,0,313,1,2011-03-09
103,Kuwait,0,331,-2,2011-03-09
104,Niger,0,349,-8,2011-03-09
104,Angola,0,298,3,2011-03-09
106,Sudan,0,301,0,2011-03-09
107,Gambia,0,290,1,2011-03-09
108,Syria,0,303,-4,2011-03-09
109,Guyana,0,274,3,2011-03-09
110,Oman,0,281,0,2011-03-09
111,United Arab Emirates,0,279,0,2011-03-09
112,Central African Republic,0,263,2,2011-03-09
113,Korea DPR,0,290,-5,2011-03-09
114,Suriname,0,257,3,2011-03-09
115,Iceland,0,263,-1,2011-03-09
116,Wales,0,261,0,2011-03-09
117,Thailand,0,238,3,2011-03-09
117,Luxembourg,0,185,14,2011-03-09
119,St Kitts and Nevis,0,242,-1,2011-03-09
120,Congo,0,239,-1,2011-03-09
121,Tanzania,0,231,2,2011-03-09
122,Sierra Leone,0,233,-1,2011-03-09
123,Congo DR,0,232,-1,2011-03-09
124,Ethiopia,0,231,-1,2011-03-09
125,Guatemala,0,220,1,2011-03-09
126,Yemen,0,230,-1,2011-03-09
127,Zimbabwe,0,264,-14,2011-03-09
128,Indonesia,0,193,1,2011-03-09
129,Kenya,0,208,-2,2011-03-09
130,Dominica,0,196,-2,2011-03-09
131,Puerto Rico,0,187,-1,2011-03-09
132,Kazakhstan,0,161,5,2011-03-09
133,Rwanda,0,171,2,2011-03-09
134,Vietnam,0,172,0,2011-03-09
135,Faroe Islands,0,171,0,2011-03-09
136,Guinea-Bissau,0,121,10,2011-03-09
137,Barbados,0,183,-5,2011-03-09
138,Malaysia,0,146,2,2011-03-09
139,Singapore,0,140,3,2011-03-09
140,Hong Kong,0,139,3,2011-03-09
140,Namibia,0,157,-2,2011-03-09
142,Chad,0,147,-3,2011-03-09
143,Liechtenstein,0,116,4,2011-03-09
144,Burundi,0,134,0,2011-03-09
145,India,0,126,0,2011-03-09
146,Curaçao,0,107,4,2011-03-09
147,Chinese Taipei,0,93,7,2011-03-09
148,Tajikistan,0,142,-7,2011-03-09
148,Equatorial Guinea,0,72,17,2011-03-09
148,St Vincent and the Grenadines,0,110,0,2011-03-09
151,Philippines,0,101,1,2011-03-09
152,Fiji,0,103,-1,2011-03-09
153,New Caledonia,0,97,0,2011-03-09
154,Turkmenistan,0,182,-21,2011-03-09
154,Cambodia,0,69,12,2011-03-09
156,Malta,0,76,7,2011-03-09
156,Madagascar,0,91,-1,2011-03-09
158,Cayman Islands,0,88,-2,2011-03-09
159,Swaziland,0,82,-1,2011-03-09
160,Liberia,0,82,-2,2011-03-09
161,Myanmar,0,108,-12,2011-03-09
161,Maldives,0,81,-1,2011-03-09
163,Vanuatu,0,76,0,2011-03-09
164,Nicaragua,0,79,-3,2011-03-09
165,Bermuda,0,67,2,2011-03-09
166,Dominican Republic,0,66,2,2011-03-09
166,Belize,0,64,4,2011-03-09
168,Lesotho,0,62,3,2011-03-09
169,Lebanon,0,61,3,2011-03-09
169,Laos,0,65,0,2011-03-09
171,Pakistan,0,56,2,2011-03-09
172,Nepal,0,54,2,2011-03-09
173,Sri Lanka,0,79,-12,2011-03-09
174,Bangladesh,0,84,-17,2011-03-09
174,Mauritania,0,49,2,2011-03-09
174,Kyrgyz Republic,0,50,1,2011-03-09
177,British Virgin Islands,0,41,0,2011-03-09
178,Eritrea,0,40,0,2011-03-09
178,Palestine,0,40,0,2011-03-09
178,Solomon Islands,0,40,0,2011-03-09
181,Macau,0,14,12,2011-03-09
182,St Lucia,0,37,-1,2011-03-09
183,Mongolia,0,32,-1,2011-03-09
184,Tahiti,0,31,-1,2011-03-09
185,Samoa,0,26,-1,2011-03-09
186,Somalia,0,23,-1,2011-03-09
187,Comoros,0,19,-1,2011-03-09
188,Cook Islands,0,17,0,2011-03-09
188,Guam,0,17,0,2011-03-09
188,Tonga,0,17,0,2011-03-09
191,Mauritius,0,16,0,2011-03-09
192,Djibouti,0,15,0,2011-03-09
193,Bahamas,0,13,1,2011-03-09
193,Turks and Caicos Islands,0,19,-7,2011-03-09
195,Afghanistan,0,10,0,2011-03-09
195,Seychelles,0,10,0,2011-03-09
197,Bhutan,0,9,0,2011-03-09
197,Brunei Darussalam,0,9,0,2011-03-09
199,Aruba,0,7,0,2011-03-09
200,US Virgin Islands,0,5,0,2011-03-09
201,Timor-Leste,0,3,0,2011-03-09
202,Andorra,0,2,0,2011-03-09
202,Anguilla,0,0,1,2011-03-09
202,Montserrat,0,0,1,2011-03-09
202,Papua New Guinea,0,0,1,2011-03-09
202,San Marino,0,0,1,2011-03-09
202,American Samoa,0,0,1,2011-03-09
1,Spain,0,1880,0,2011-04-13
2,Netherlands,0,1730,0,2011-04-13
3,Brazil,0,1412,1,2011-04-13
4,Germany,0,1486,-1,2011-04-13
5,Argentina,0,1412,-1,2011-04-13
6,England,0,1212,0,2011-04-13
7,Uruguay,0,1172,0,2011-04-13
8,Portugal,0,1060,1,2011-04-13
9,Italy,0,957,2,2011-04-13
10,Croatia,0,1071,-2,2011-04-13
11,Norway,0,957,0,2011-04-13
12,Greece,0,1038,-2,2011-04-13
13,Japan,0,942,2,2011-04-13
14,Chile,0,954,0,2011-04-13
15,Ghana,0,931,1,2011-04-13
16,Serbia,0,872,5,2011-04-13
17,Slovenia,0,915,0,2011-04-13
18,Russia,0,956,-5,2011-04-13
19,France,0,913,-1,2011-04-13
20,Australia,0,873,0,2011-04-13
21,Côte d'Ivoire,0,824,4,2011-04-13
22,USA,0,894,-3,2011-04-13
23,Paraguay,0,835,1,2011-04-13
24,Montenegro,0,824,1,2011-04-13
25,Switzerland,0,839,-2,2011-04-13
26,Mexico,0,811,1,2011-04-13
27,Slovakia,0,861,-5,2011-04-13
28,Denmark,0,788,0,2011-04-13
29,Sweden,0,744,1,2011-04-13
30,Turkey,0,728,2,2011-04-13
31,Korea Republic,0,752,-2,2011-04-13
32,Czech Republic,0,739,-1,2011-04-13
33,Israel,0,532,25,2011-04-13
34,Republic of Ireland,0,699,0,2011-04-13
35,Ukraine,0,707,-2,2011-04-13
36,Egypt,0,685,-1,2011-04-13
37,Belgium,0,512,25,2011-04-13
38,Nigeria,0,609,1,2011-04-13
39,South Africa,0,566,7,2011-04-13
40,Algeria,0,539,15,2011-04-13
41,Romania,0,549,11,2011-04-13
42,Burkina Faso,0,605,-2,2011-04-13
43,Honduras,0,620,-5,2011-04-13
44,Bosnia and Herzegovina,0,534,12,2011-04-13
45,Bulgaria,0,557,2,2011-04-13
46,IR Iran,0,577,-3,2011-04-13
47,Lithuania,0,541,7,2011-04-13
48,Cameroon,0,580,-6,2011-04-13
49,Colombia,0,551,1,2011-04-13
50,Albania,0,464,23,2011-04-13
51,Senegal,0,477,18,2011-04-13
52,Hungary,0,654,-16,2011-04-13
53,Belarus,0,634,-16,2011-04-13
54,Peru,0,530,5,2011-04-13
55,Costa Rica,0,542,-2,2011-04-13
56,Ecuador,0,553,-7,2011-04-13
56,Georgia,0,469,16,2011-04-13
58,Libya,0,472,13,2011-04-13
59,Tunisia,0,571,-15,2011-04-13
59,Gabon,0,526,1,2011-04-13
61,New Zealand,0,534,-5,2011-04-13
62,Guinea,0,569,-17,2011-04-13
62,Armenia,0,501,3,2011-04-13
64,Jamaica,0,555,-16,2011-04-13
65,Northern Ireland,0,605,-25,2011-04-13
66,Scotland,0,551,-16,2011-04-13
67,Venezuela,0,505,-4,2011-04-13
68,Panama,0,482,0,2011-04-13
69,Botswana,0,487,-2,2011-04-13
70,Mali,0,389,15,2011-04-13
71,Poland,0,474,-1,2011-04-13
72,Morocco,0,493,-6,2011-04-13
73,Austria,0,524,-12,2011-04-13
74,Estonia,0,407,8,2011-04-13
75,Canada,0,391,9,2011-04-13
76,Latvia,0,448,-1,2011-04-13
77,China PR,0,441,-1,2011-04-13
78,Malawi,0,381,11,2011-04-13
79,Cape Verde Islands,0,464,-6,2011-04-13
80,Benin,0,413,0,2011-04-13
81,Finland,0,427,-3,2011-04-13
82,Cuba,0,503,-18,2011-04-13
83,Uzbekistan,0,441,-7,2011-04-13
84,Uganda,0,385,2,2011-04-13
85,FYR Macedonia,0,400,-2,2011-04-13
86,Moldova,0,383,1,2011-04-13
87,El Salvador,0,373,5,2011-04-13
88,Saudi Arabia,0,417,-9,2011-04-13
89,Cyprus,0,376,2,2011-04-13
89,Iraq,0,382,-1,2011-04-13
89,Zambia,0,333,8,2011-04-13
92,Jordan,0,413,-12,2011-04-13
92,Qatar,0,379,-2,2011-04-13
94,Trinidad and Tobago,0,352,1,2011-04-13
95,Bahrain,0,345,1,2011-04-13
96,Mozambique,0,368,-3,2011-04-13
97,Niger,0,299,7,2011-04-13
98,Haiti,0,325,1,2011-04-13
99,Grenada,0,360,-5,2011-04-13
100,Antigua and Barbuda,0,313,1,2011-04-13
100,Kuwait,0,310,3,2011-04-13
102,Bolivia,0,332,-4,2011-04-13
103,Gambia,0,297,4,2011-04-13
104,Syria,0,296,4,2011-04-13
105,Sudan,0,298,1,2011-04-13
106,Oman,0,276,4,2011-04-13
107,Angola,0,299,-3,2011-04-13
108,Azerbaijan,0,320,-8,2011-04-13
109,Togo,0,311,-7,2011-04-13
110,Guyana,0,284,-1,2011-04-13
111,United Arab Emirates,0,265,0,2011-04-13
112,Suriname,0,257,2,2011-04-13
112,Tanzania,0,235,9,2011-04-13
114,Central African Republic,0,263,-2,2011-04-13
115,Wales,0,251,1,2011-04-13
116,Iceland,0,256,-1,2011-04-13
116,Congo DR,0,232,7,2011-04-13
118,Korea DPR,0,260,-5,2011-04-13
119,St Kitts and Nevis,0,245,0,2011-04-13
120,Thailand,0,248,-3,2011-04-13
121,Sierra Leone,0,233,1,2011-04-13
122,Congo,0,240,-2,2011-04-13
123,Rwanda,0,175,10,2011-04-13
124,Kenya,0,202,5,2011-04-13
125,Guatemala,0,220,0,2011-04-13
126,Luxembourg,0,248,-9,2011-04-13
127,Ethiopia,0,231,-3,2011-04-13
127,Yemen,0,219,-1,2011-04-13
129,Zimbabwe,0,214,-2,2011-04-13
130,Indonesia,0,203,-2,2011-04-13
131,Dominica,0,193,-1,2011-04-13
132,Barbados,0,167,5,2011-04-13
133,Puerto Rico,0,187,-2,2011-04-13
134,Tajikistan,0,113,14,2011-04-13
135,Vietnam,0,172,-1,2011-04-13
136,Faroe Islands,0,171,-1,2011-04-13
136,Guinea-Bissau,0,168,0,2011-04-13
138,Madagascar,0,91,18,2011-04-13
139,Turkmenistan,0,94,15,2011-04-13
140,Kazakhstan,0,178,-8,2011-04-13
141,Namibia,0,139,-1,2011-04-13
142,Equatorial Guinea,0,113,6,2011-04-13
143,Maldives,0,81,18,2011-04-13
144,Malaysia,0,146,-6,2011-04-13
145,Singapore,0,142,-6,2011-04-13
145,India,0,126,0,2011-04-13
147,Hong Kong,0,139,-7,2011-04-13
148,Burundi,0,133,-4,2011-04-13
148,Chad,0,135,-6,2011-04-13
148,Nepal,0,54,24,2011-04-13
151,New Caledonia,0,97,2,2011-04-13
152,Curaçao,0,115,-6,2011-04-13
153,St Vincent and the Grenadines,0,113,-5,2011-04-13
153,Liechtenstein,0,134,-10,2011-04-13
155,Philippines,0,107,-4,2011-04-13
156,Fiji,0,103,-4,2011-04-13
157,Cayman Islands,0,90,1,2011-04-13
158,Swaziland,0,86,1,2011-04-13
159,Liberia,0,82,1,2011-04-13
160,Chinese Taipei,0,114,-13,2011-04-13
160,Kyrgyz Republic,0,49,14,2011-04-13
162,Myanmar,0,81,-1,2011-04-13
163,Bermuda,0,74,2,2011-04-13
163,Malta,0,91,-7,2011-04-13
165,Vanuatu,0,76,-2,2011-04-13
166,Nicaragua,0,75,-2,2011-04-13
166,Bangladesh,0,49,8,2011-04-13
168,Pakistan,0,56,3,2011-04-13
169,Cambodia,0,94,-15,2011-04-13
170,Palestine,0,40,8,2011-04-13
171,Belize,0,66,-5,2011-04-13
171,Dominican Republic,0,66,-5,2011-04-13
173,Sri Lanka,0,51,0,2011-04-13
173,Afghanistan,0,10,22,2011-04-13
175,Laos,0,58,-6,2011-04-13
176,Tahiti,0,31,8,2011-04-13
177,Lesotho,0,62,-9,2011-04-13
178,Lebanon,0,58,-9,2011-04-13
179,Mongolia,0,32,4,2011-04-13
180,Mauritania,0,49,-6,2011-04-13
181,Eritrea,0,40,-3,2011-04-13
182,Solomon Islands,0,40,-4,2011-04-13
183,British Virgin Islands,0,41,-6,2011-04-13
184,Macau,0,39,-3,2011-04-13
185,St Lucia,0,37,-3,2011-04-13
186,Samoa,0,26,-1,2011-04-13
187,Somalia,0,23,-1,2011-04-13
188,Comoros,0,19,-1,2011-04-13
189,Mauritius,0,16,2,2011-04-13
190,Cook Islands,0,17,-2,2011-04-13
190,Tonga,0,17,-2,2011-04-13
192,Djibouti,0,15,0,2011-04-13
193,Turks and Caicos Islands,0,13,0,2011-04-13
194,Seychelles,0,10,1,2011-04-13
194,Guam,0,17,-6,2011-04-13
196,Bahamas,0,13,-3,2011-04-13
196,Bhutan,0,9,1,2011-04-13
198,Aruba,0,7,1,2011-04-13
199,Brunei Darussalam,0,9,-2,2011-04-13
200,Timor-Leste,0,3,1,2011-04-13
200,US Virgin Islands,0,5,0,2011-04-13
202,American Samoa,0,0,0,2011-04-13
202,Andorra,0,0,0,2011-04-13
202,Anguilla,0,0,0,2011-04-13
202,Montserrat,0,0,0,2011-04-13
202,Papua New Guinea,0,0,0,2011-04-13
202,San Marino,0,0,0,2011-04-13
1,Spain,0,1857,0,2011-05-18
2,Netherlands,0,1702,0,2011-05-18
3,Brazil,0,1426,0,2011-05-18
4,Germany,0,1386,0,2011-05-18
5,Argentina,0,1276,0,2011-05-18
6,England,0,1163,0,2011-05-18
7,Uruguay,0,1094,0,2011-05-18
8,Portugal,0,1052,0,2011-05-18
9,Italy,0,1019,0,2011-05-18
10,Croatia,0,991,0,2011-05-18
