rank;country_full;total_points;previous_points;rank_change;rank_date
5;Brazil;0;1246;0;14/01/2009
6;Argentina;0;1180;0;14/01/2009
7;Croatia;0;1142;0;14/01/2009
8;England;0;1115;0;14/01/2009
9;Russia;0;1103;0;14/01/2009
10;Turkey;0;1016;0;14/01/2009
11;France;0;1007;0;14/01/2009
11;Portugal;0;1007;0;14/01/2009
11;Czech Republic;0;1007;0;14/01/2009
14;Cameroon;0;989;0;14/01/2009
15;Egypt;0;894;1;14/01/2009
16;Ukraine;0;909;-1;14/01/2009
17;Nigeria;0;876;2;14/01/2009
18;Paraguay;0;889;-1;14/01/2009
19;Israel;0;877;-1;14/01/2009
20;Greece;0;872;0;14/01/2009
21;Romania;0;858;0;14/01/2009
22;USA;0;853;0;14/01/2009
23;Uruguay;0;828;0;14/01/2009
24;Switzerland;0;824;0;14/01/2009
25;Ghana;0;815;0;14/01/2009
26;Mexico;0;811;0;14/01/2009
27;Côte d'Ivoire;0;771;2;14/01/2009
28;Bulgaria;0;782;-1;14/01/2009
29;Australia;0;777;-1;14/01/2009
30;Chile;0;757;1;14/01/2009
31;Sweden;0;748;1;14/01/2009
31;Poland;0;735;3;14/01/2009
33;Scotland;0;739;0;14/01/2009
34;Japan;0;734;1;14/01/2009
35;Serbia;0;761;-5;14/01/2009
36;Denmark;0;716;1;14/01/2009
37;Republic of Ireland;0;711;1;14/01/2009
38;Guinea;0;701;1;14/01/2009
39;Ecuador;0;729;-3;14/01/2009
40;Honduras;0;689;0;14/01/2009
41;Morocco;0;649;0;14/01/2009
42;Korea Republic;0;631;0;14/01/2009
43;Mali;0;615;2;14/01/2009
44;Slovakia;0;621;0;14/01/2009
45;Tunisia;0;605;1;14/01/2009
46;IR Iran;0;626;-3;14/01/2009
47;Hungary;0;603;0;14/01/2009
47;Costa Rica;0;578;6;14/01/2009
49;Colombia;0;597;0;14/01/2009
50;Senegal;0;587;0;14/01/2009
50;Lithuania;0;583;1;14/01/2009
52;Northern Ireland;0;580;0;14/01/2009
53;Saudi Arabia;0;600;-5;14/01/2009
54;Belgium;0;548;0;14/01/2009
55;Finland;0;535;0;14/01/2009
56;FYR Macedonia;0;533;0;14/01/2009
57;Slovenia;0;532;0;14/01/2009
58;Bolivia;0;528;0;14/01/2009
59;Norway;0;526;0;14/01/2009
60;Wales;0;522;0;14/01/2009
61;Bosnia and Herzegovina;0;517;0;14/01/2009
62;Gabon;0;512;0;14/01/2009
62;Burkina Faso;0;512;0;14/01/2009
64;Algeria;0;501;0;14/01/2009
65;Venezuela;0;487;0;14/01/2009
66;Jamaica;0;487;-1;14/01/2009
67;Angola;0;482;3;14/01/2009
68;Uganda;0;468;3;14/01/2009
69;Uzbekistan;0;463;3;14/01/2009
70;Latvia;0;485;-3;14/01/2009
70;Congo;0;484;-2;14/01/2009
72;Peru;0;462;3;14/01/2009
73;Trinidad and Tobago;0;459;4;14/01/2009
74;South Africa;0;461;2;14/01/2009
75;Gambia;0;413;13;14/01/2009
76;Zambia;0;463;-4;14/01/2009
77;Cuba;0;439;2;14/01/2009
78;Albania;0;424;3;14/01/2009
78;Libya;0;423;4;14/01/2009
80;Iceland;0;421;3;14/01/2009
81;Belarus;0;420;3;14/01/2009
82;New Zealand;0;419;4;14/01/2009
83;Panama;0;413;5;14/01/2009
84;Kenya;0;484;-16;14/01/2009
85;Iraq;0;463;-13;14/01/2009
86;Qatar;0;420;-2;14/01/2009
86;Congo DR;0;401;5;14/01/2009
86;Canada;0;410;4;14/01/2009
89;Bahrain;0;428;-9;14/01/2009
90;Togo;0;419;-4;14/01/2009
91;Rwanda;0;450;-13;14/01/2009
92;Austria;0;388;0;14/01/2009
93;Sudan;0;385;0;14/01/2009
94;Cyprus;0;376;0;14/01/2009
94;Oman;0;374;2;14/01/2009
96;Zimbabwe;0;373;1;14/01/2009
97;Moldova;0;373;0;14/01/2009
98;Mozambique;0;375;-3;14/01/2009
99;Benin;0;362;2;14/01/2009
100;Haiti;0;357;2;14/01/2009
101;Tanzania;0;372;-2;14/01/2009
102;Ethiopia;0;348;1;14/01/2009
103;Malawi;0;342;1;14/01/2009
104;China PR;0;368;-4;14/01/2009
105;Syria;0;337;0;14/01/2009
106;Fiji;0;333;0;14/01/2009
107;Cape Verde Islands;0;332;0;14/01/2009
108;Georgia;0;328;0;14/01/2009
109;Guatemala;0;327;0;14/01/2009
110;El Salvador;0;315;1;14/01/2009
110;Sierra Leone;0;286;6;14/01/2009
112;Armenia;0;303;1;14/01/2009
113;Montenegro;0;310;-1;14/01/2009
114;United Arab Emirates;0;320;-4;14/01/2009
115;Namibia;0;287;0;14/01/2009
116;Korea DPR;0;303;-3;14/01/2009
117;Botswana;0;283;0;14/01/2009
118;Estonia;0;260;1;14/01/2009
118;Chad;0;260;1;14/01/2009
118;Kuwait;0;242;9;14/01/2009
121;Luxembourg;0;259;0;14/01/2009
122;Equatorial Guinea;0;257;1;14/01/2009
123;Grenada;0;269;-5;14/01/2009
124;Thailand;0;248;2;14/01/2009
125;Barbados;0;258;-3;14/01/2009
126;Jordan;0;250;-2;14/01/2009
127;Antigua and Barbuda;0;238;1;14/01/2009
128;Burundi;0;204;8;14/01/2009
129;Guyana;0;226;2;14/01/2009
129;Suriname;0;231;0;14/01/2009
131;New Caledonia;0;229;-1;14/01/2009
131;Bermuda;0;250;-7;14/01/2009
133;Kazakhstan;0;199;4;14/01/2009
134;Azerbaijan;0;209;0;14/01/2009
135;Madagascar;0;207;0;14/01/2009
135;Singapore;0;219;-3;14/01/2009
137;Swaziland;0;190;1;14/01/2009
138;Vietnam;0;122;17;14/01/2009
139;Liberia;0;179;0;14/01/2009
140;Vanuatu;0;176;1;14/01/2009
141;Puerto Rico;0;173;1;14/01/2009
142;India;0;168;1;14/01/2009
142;Niger;0;168;1;14/01/2009
144;Indonesia;0;179;-5;14/01/2009
145;Lebanon;0;146;5;14/01/2009
146;Tajikistan;0;162;0;14/01/2009
147;St Vincent and the Grenadines;0;216;-14;14/01/2009
148;Malta;0;151;-1;14/01/2009
149;Turkmenistan;0;149;-1;14/01/2009
149;Mauritania;0;112;9;14/01/2009
151;Liechtenstein;0;147;-2;14/01/2009
152;Hong Kong;0;139;-1;14/01/2009
153;Yemen;0;167;-8;14/01/2009
154;Netherlands Antilles;0;128;-2;14/01/2009
154;St Kitts and Nevis;0;128;-2;14/01/2009
156;Myanmar;0;120;0;14/01/2009
157;Maldives;0;127;-3;14/01/2009
158;Malaysia;0;120;-2;14/01/2009
159;Kyrgyz Republic;0;112;-1;14/01/2009
160;Eritrea;0;103;2;14/01/2009
161;Lesotho;0;106;0;14/01/2009
162;Philippines;0;108;-2;14/01/2009
163;Solomon Islands;0;100;0;14/01/2009
164;Sri Lanka;0;100;-1;14/01/2009
165;Pakistan;0;92;0;14/01/2009
166;Chinese Taipei;0;85;1;14/01/2009
167;Turks and Caicos Islands;0;83;1;14/01/2009
168;Laos;0;80;1;14/01/2009
169;Mauritius;0;74;1;14/01/2009
169;Bahamas;0;74;1;14/01/2009
171;Cayman Islands;0;73;1;14/01/2009
172;Seychelles;0;91;-6;14/01/2009
173;Belize;0;71;0;14/01/2009
174;Nepal;0;70;0;14/01/2009
175;Bangladesh;0;70;-1;14/01/2009
176;St Lucia;0;64;0;14/01/2009
176;Samoa;0;64;0;14/01/2009
178;Somalia;0;5;22;14/01/2009
179;Cambodia;0;56;-1;14/01/2009
180;Palestine;0;52;-1;14/01/2009
181;British Virgin Islands;0;50;-1;14/01/2009
182;Brunei Darussalam;0;45;-1;14/01/2009
182;Nicaragua;0;45;-1;14/01/2009
184;Afghanistan;0;44;-1;14/01/2009
185;Faroe Islands;0;42;-1;14/01/2009
186;Djibouti;0;32;2;14/01/2009
187;Dominican Republic;0;40;-2;14/01/2009
188;Guinea-Bissau;0;38;-2;14/01/2009
189;Bhutan;0;33;-2;14/01/2009
190;Tahiti;0;32;-2;14/01/2009
190;Tonga;0;32;-2;14/01/2009
192;Dominica;0;25;-1;14/01/2009
193;Mongolia;0;24;-1;14/01/2009
194;Aruba;0;22;-1;14/01/2009
195;Andorra;0;20;-1;14/01/2009
196;US Virgin Islands;0;17;-1;14/01/2009
197;Macau;0;10;-1;14/01/2009
198;Timor-Leste;0;9;-1;14/01/2009
199;Comoros;0;8;-1;14/01/2009
200;Central African Republic;0;6;-1;14/01/2009
201;San Marino;0;0;0;14/01/2009
201;Anguilla;0;0;0;14/01/2009
201;Guam;0;0;0;14/01/2009
201;Montserrat;0;0;0;14/01/2009
201;Cook Islands;0;0;0;14/01/2009
201;American Samoa;0;0;0;14/01/2009
201;Papua New Guinea;0;0;0;14/01/2009
1;Spain;0;1663;0;11/02/2009
2;Germany;0;1389;0;11/02/2009
3;Netherlands;0;1338;0;11/02/2009
4;Italy;0;1326;0;11/02/2009
5;Brazil;0;1246;0;11/02/2009
6;Argentina;0;1180;0;11/02/2009
7;Croatia;0;1142;0;11/02/2009
8;England;0;1115;0;11/02/2009
9;Russia;0;1103;0;11/02/2009
10;Turkey;0;1016;0;11/02/2009
11;France;0;1007;0;11/02/2009
12;Portugal;0;1007;-1;11/02/2009
12;Czech Republic;0;1007;-1;11/02/2009
14;Ukraine;0;909;2;11/02/2009
15;Paraguay;0;889;3;11/02/2009
16;Cameroon;0;989;-2;11/02/2009
17;Romania;0;858;4;11/02/2009
18;Israel;0;877;1;11/02/2009
19;Greece;0;872;1;11/02/2009
20;USA;0;853;2;11/02/2009
21;Switzerland;0;824;3;11/02/2009
22;Uruguay;0;828;1;11/02/2009
23;Nigeria;0;891;-6;11/02/2009
24;Mexico;0;811;2;11/02/2009
25;Sweden;0;748;6;11/02/2009
26;Bulgaria;0;782;2;11/02/2009
27;Australia;0;777;2;11/02/2009
28;Poland;0;748;3;11/02/2009
29;Republic of Ireland;0;711;8;11/02/2009
30;Egypt;0;974;-15;11/02/2009
31;Chile;0;757;-1;11/02/2009
32;Scotland;0;739;1;11/02/2009
33;Serbia;0;731;2;11/02/2009
34;Denmark;0;716;2;11/02/2009
35;Ghana;0;813;-10;11/02/2009
36;Côte d'Ivoire;0;785;-9;11/02/2009
37;Japan;0;734;-3;11/02/2009
38;Costa Rica;0;606;9;11/02/2009
39;Honduras;0;689;1;11/02/2009
40;Ecuador;0;697;-1;11/02/2009
41;Morocco;0;640;0;11/02/2009
42;Slovakia;0;621;2;11/02/2009
43;Hungary;0;606;4;11/02/2009
44;IR Iran;0;613;2;11/02/2009
45;Guinea;0;710;-7;11/02/2009
46;Korea Republic;0;628;-4;11/02/2009
47;Mali;0;626;-4;11/02/2009
48;Lithuania;0;583;2;11/02/2009
49;Northern Ireland;0;580;3;11/02/2009
50;Panama;0;417;33;11/02/2009
51;Colombia;0;597;-2;11/02/2009
52;Slovenia;0;532;5;11/02/2009
53;Tunisia;0;615;-8;11/02/2009
53;Belgium;0;548;1;11/02/2009
55;Saudi Arabia;0;559;-2;11/02/2009
56;Norway;0;526;3;11/02/2009
57;FYR Macedonia;0;533;-1;11/02/2009
57;Bolivia;0;528;1;11/02/2009
59;Bosnia and Herzegovina;0;517;2;11/02/2009
60;Senegal;0;583;-10;11/02/2009
61;Finland;0;535;-6;11/02/2009
62;Burkina Faso;0;512;0;11/02/2009
63;Gabon;0;512;-1;11/02/2009
64;Jamaica;0;494;2;11/02/2009
65;Wales;0;522;-5;11/02/2009
66;Algeria;0;501;-2;11/02/2009
67;Venezuela;0;496;-2;11/02/2009
67;Latvia;0;484;3;11/02/2009
69;Congo;0;484;1;11/02/2009
70;South Africa;0;458;4;11/02/2009
71;Uganda;0;489;-3;11/02/2009
72;Uzbekistan;0;485;-3;11/02/2009
73;Gambia;0;446;2;11/02/2009
74;Bahrain;0;407;15;11/02/2009
75;Angola;0;492;-8;11/02/2009
76;Peru;0;462;-4;11/02/2009
77;Iceland;0;421;3;11/02/2009
78;Trinidad and Tobago;0;461;-5;11/02/2009
79;Albania;0;424;-1;11/02/2009
80;Libya;0;424;-2;11/02/2009
81;Benin;0;362;18;11/02/2009
82;New Zealand;0;419;0;11/02/2009
83;Austria;0;388;9;11/02/2009
84;Sudan;0;383;9;11/02/2009
85;Iraq;0;412;0;11/02/2009
86;Rwanda;0;391;5;11/02/2009
87;Oman;0;376;7;11/02/2009
88;Togo;0;405;2;11/02/2009
88;Canada;0;410;-2;11/02/2009
90;Belarus;0;420;-9;11/02/2009
91;Qatar;0;410;-5;11/02/2009
92;Zambia;0;430;-16;11/02/2009
93;Cuba;0;425;-16;11/02/2009
94;Congo DR;0;410;-8;11/02/2009
95;Mozambique;0;372;3;11/02/2009
96;Syria;0;336;9;11/02/2009
96;Kenya;0;413;-12;11/02/2009
98;Cyprus;0;376;-4;11/02/2009
99;Moldova;0;373;-2;11/02/2009
100;Zimbabwe;0;374;-4;11/02/2009
101;Ethiopia;0;348;1;11/02/2009
102;Malawi;0;342;1;11/02/2009
103;Tanzania;0;352;-2;11/02/2009
104;China PR;0;340;0;11/02/2009
105;Fiji;0;333;1;11/02/2009
106;Cape Verde Islands;0;332;1;11/02/2009
107;El Salvador;0;315;3;11/02/2009
108;Georgia;0;328;0;11/02/2009
109;Sierra Leone;0;315;1;11/02/2009
110;Guatemala;0;325;-1;11/02/2009
111;Montenegro;0;310;2;11/02/2009
112;Haiti;0;357;-12;11/02/2009
113;Namibia;0;296;2;11/02/2009
114;United Arab Emirates;0;304;0;11/02/2009
114;Grenada;0;253;9;11/02/2009
116;Bermuda;0;229;15;11/02/2009
117;Thailand;0;252;7;11/02/2009
118;Botswana;0;283;-1;11/02/2009
119;Korea DPR;0;287;-3;11/02/2009
120;Luxembourg;0;259;1;11/02/2009
121;Armenia;0;313;-9;11/02/2009
122;Estonia;0;260;-4;11/02/2009
122;Antigua and Barbuda;0;242;5;11/02/2009
124;Equatorial Guinea;0;257;-2;11/02/2009
125;Kuwait;0;260;-7;11/02/2009
126;Chad;0;260;-8;11/02/2009
126;Jordan;0;244;0;11/02/2009
128;Barbados;0;248;-3;11/02/2009
129;Suriname;0;231;0;11/02/2009
130;New Caledonia;0;229;1;11/02/2009
131;Singapore;0;207;4;11/02/2009
132;Nicaragua;0;45;50;11/02/2009
133;Guyana;0;231;-4;11/02/2009
134;Burundi;0;236;-6;11/02/2009
135;Vietnam;0;182;3;11/02/2009
136;Azerbaijan;0;209;-2;11/02/2009
137;Indonesia;0;167;7;11/02/2009
138;Swaziland;0;190;-1;11/02/2009
139;Madagascar;0;207;-4;11/02/2009
140;Kazakhstan;0;210;-7;11/02/2009
141;Liberia;0;179;-2;11/02/2009
142;Vanuatu;0;176;-2;11/02/2009
143;Hong Kong;0;139;9;11/02/2009
144;Puerto Rico;0;173;-3;11/02/2009
145;Niger;0;168;-3;11/02/2009
146;Yemen;0;131;7;11/02/2009
147;Tajikistan;0;162;-1;11/02/2009
148;India;0;168;-6;11/02/2009
149;Lebanon;0;163;-4;11/02/2009
150;Mauritania;0;149;-1;11/02/2009
151;Liechtenstein;0;147;0;11/02/2009
152;Netherlands Antilles;0;128;2;11/02/2009
153;St Kitts and Nevis;0;128;1;11/02/2009
154;Malta;0;151;-6;11/02/2009
155;Turkmenistan;0;149;-6;11/02/2009
156;St Vincent and the Grenadines;0;153;-9;11/02/2009
157;Maldives;0;126;0;11/02/2009
158;Myanmar;0;127;-2;11/02/2009
159;Kyrgyz Republic;0;112;0;11/02/2009
160;Eritrea;0;108;0;11/02/2009
161;Malaysia;0;114;-3;11/02/2009
162;Lesotho;0;106;-1;11/02/2009
163;Solomon Islands;0;100;0;11/02/2009
164;Sri Lanka;0;98;0;11/02/2009
164;Philippines;0;102;-2;11/02/2009
166;Pakistan;0;89;-1;11/02/2009
167;Chinese Taipei;0;85;-1;11/02/2009
168;Cayman Islands;0;73;3;11/02/2009
169;Mauritius;0;74;0;11/02/2009
169;Bahamas;0;74;0;11/02/2009
171;Laos;0;80;-3;11/02/2009
172;Seychelles;0;72;0;11/02/2009
173;Nepal;0;70;1;11/02/2009
174;Bangladesh;0;68;1;11/02/2009
175;St Lucia;0;64;1;11/02/2009
175;Samoa;0;64;1;11/02/2009
177;Belize;0;71;-4;11/02/2009
178;Somalia;0;57;0;11/02/2009
179;Cambodia;0;56;0;11/02/2009
180;Palestine;0;52;0;11/02/2009
181;Turks and Caicos Islands;0;83;-14;11/02/2009
182;British Virgin Islands;0;50;-1;11/02/2009
183;Brunei Darussalam;0;45;-1;11/02/2009
184;Afghanistan;0;44;0;11/02/2009
185;Faroe Islands;0;42;0;11/02/2009
186;Djibouti;0;41;0;11/02/2009
187;Dominican Republic;0;40;0;11/02/2009
188;Guinea-Bissau;0;38;0;11/02/2009
189;Bhutan;0;33;0;11/02/2009
190;Tahiti;0;32;0;11/02/2009
190;Tonga;0;32;0;11/02/2009
192;Mongolia;0;24;1;11/02/2009
193;Aruba;0;22;1;11/02/2009
194;US Virgin Islands;0;17;2;11/02/2009
195;Andorra;0;20;0;11/02/2009
196;Dominica;0;25;-4;11/02/2009
197;Macau;0;10;0;11/02/2009
198;Timor-Leste;0;9;0;11/02/2009
199;Comoros;0;8;0;11/02/2009
200;Central African Republic;0;6;0;11/02/2009
201;San Marino;0;0;0;11/02/2009
201;Guam;0;0;0;11/02/2009
201;Anguilla;0;0;0;11/02/2009
201;Montserrat;0;0;0;11/02/2009
201;Cook Islands;0;0;0;11/02/2009
201;American Samoa;0;0;0;11/02/2009
201;Papua New Guinea;0;0;0;11/02/2009
1;Spain;0;1693;0;11/03/2009
2;Germany;0;1403;0;11/03/2009
3;Netherlands;0;1357;0;11/03/2009
4;Italy;0;1318;0;11/03/2009
5;Brazil;0;1248;0;11/03/2009
6;Argentina;0;1181;0;11/03/2009
7;Croatia;0;1175;0;11/03/2009
8;Russia;0;1119;1;11/03/2009
9;England;0;1136;-1;11/03/2009
10;Portugal;0;1020;2;11/03/2009
11;Turkey;0;1040;-1;11/03/2009
12;France;0;1026;-1;11/03/2009
13;Czech Republic;0;1020;-1;11/03/2009
14;Ukraine;0;932;0;11/03/2009
15;Paraguay;0;923;0;11/03/2009
16;Cameroon;0;900;0;11/03/2009
17;USA;0;858;3;11/03/2009
18;Israel;0;877;0;11/03/2009
19;Greece;0;864;0;11/03/2009
20;Romania;0;880;-3;11/03/2009
21;Uruguay;0;849;1;11/03/2009
22;Switzerland;0;857;-1;11/03/2009
23;Mexico;0;791;1;11/03/2009
24;Nigeria;0;827;-1;11/03/2009
25;Sweden;0;780;0;11/03/2009
26;Republic of Ireland;0;747;3;11/03/2009
27;Bulgaria;0;772;-1;11/03/2009
28;Scotland;0;739;4;11/03/2009
29;Poland;0;754;-1;11/03/2009
30;Chile;0;743;1;11/03/2009
31;Egypt;0;744;-1;11/03/2009
32;Australia;0;760;-5;11/03/2009
32;Costa Rica;0;694;6;11/03/2009
34;Ghana;0;714;1;11/03/2009
35;Japan;0;697;2;11/03/2009
36;Serbia;0;737;-3;11/03/2009
37;Côte d'Ivoire;0;709;-1;11/03/2009
38;Denmark;0;724;-4;11/03/2009
39;Ecuador;0;691;1;11/03/2009
40;Honduras;0;693;-1;11/03/2009
41;Morocco;0;656;0;11/03/2009
42;IR Iran;0;623;2;11/03/2009
42;Northern Ireland;0;593;7;11/03/2009
44;Korea Republic;0;608;2;11/03/2009
45;Norway;0;553;11;11/03/2009
46;Mali;0;601;1;11/03/2009
47;Colombia;0;584;4;11/03/2009
48;Hungary;0;629;-5;11/03/2009
49;Belgium;0;568;4;11/03/2009
50;Guinea;0;611;-5;11/03/2009
51;Panama;0;586;-1;11/03/2009
52;Lithuania;0;595;-4;11/03/2009
53;Slovakia;0;635;-11;11/03/2009
54;Tunisia;0;568;-1;11/03/2009
55;Saudi Arabia;0;555;0;11/03/2009
56;Bolivia;0;537;1;11/03/2009
57;Finland;0;523;4;11/03/2009
58;Bosnia and Herzegovina;0;535;1;11/03/2009
59;Slovenia;0;572;-7;11/03/2009
60;Senegal;0;534;0;11/03/2009
61;FYR Macedonia;0;537;-4;11/03/2009
62;Congo;0;486;7;11/03/2009
63;Gabon;0;514;0;11/03/2009
64;Algeria;0;497;2;11/03/2009
65;Venezuela;0;492;2;11/03/2009
66;Burkina Faso;0;520;-4;11/03/2009
67;Bahrain;0;456;7;11/03/2009
68;Wales;0;503;-3;11/03/2009
69;Uganda;0;478;2;11/03/2009
70;Jamaica;0;508;-6;11/03/2009
71;Latvia;0;492;-4;11/03/2009
72;South Africa;0;485;-2;11/03/2009
73;Gambia;0;465;0;11/03/2009
74;Uzbekistan;0;476;-2;11/03/2009
75;Iceland;0;443;2;11/03/2009
75;Trinidad and Tobago;0;439;3;11/03/2009
77;Peru;0;452;-1;11/03/2009
78;Angola;0;453;-3;11/03/2009
79;New Zealand;0;419;3;11/03/2009
80;Albania;0;435;-1;11/03/2009
81;Oman;0;400;6;11/03/2009
82;Libya;0;432;-2;11/03/2009
82;Iraq;0;407;3;11/03/2009
84;Cyprus;0;366;14;11/03/2009
85;Rwanda;0;406;1;11/03/2009
86;Benin;0;423;-5;11/03/2009
87;Qatar;0;388;4;11/03/2009
88;Belarus;0;395;2;11/03/2009
88;Austria;0;416;-5;11/03/2009
88;Sudan;0;412;-4;11/03/2009
91;Togo;0;397;-3;11/03/2009
92;Zambia;0;381;0;11/03/2009
93;Mozambique;0;372;2;11/03/2009
94;Canada;0;397;-6;11/03/2009
95;Congo DR;0;373;-1;11/03/2009
96;Syria;0;367;0;11/03/2009
96;Kenya;0;367;0;11/03/2009
98;Moldova;0;362;1;11/03/2009
99;Cuba;0;380;-6;11/03/2009
100;China PR;0;339;4;11/03/2009
101;Ethiopia;0;348;0;11/03/2009
102;Zimbabwe;0;349;-2;11/03/2009
103;Tanzania;0;341;0;11/03/2009
104;Fiji;0;333;1;11/03/2009
105;Cape Verde Islands;0;332;1;11/03/2009
106;El Salvador;0;329;1;11/03/2009
107;Korea DPR;0;280;12;11/03/2009
108;Malawi;0;342;-6;11/03/2009
109;Equatorial Guinea;0;256;15;11/03/2009
110;Sierra Leone;0;315;-1;11/03/2009
111;Georgia;0;327;-3;11/03/2009
112;Montenegro;0;310;-1;11/03/2009
113;Guatemala;0;314;-3;11/03/2009
114;Kuwait;0;247;11;11/03/2009
115;Namibia;0;297;-2;11/03/2009
116;United Arab Emirates;0;296;-2;11/03/2009
117;Haiti;0;302;-5;11/03/2009
118;Bermuda;0;292;-2;11/03/2009
118;Thailand;0;285;-1;11/03/2009
120;Armenia;0;278;1;11/03/2009
121;Botswana;0;283;-3;11/03/2009
122;Luxembourg;0;279;-2;11/03/2009
122;Grenada;0;296;-8;11/03/2009
124;Antigua and Barbuda;0;265;-2;11/03/2009
125;Chad;0;246;1;11/03/2009
126;Estonia;0;265;-4;11/03/2009
127;Jordan;0;246;-1;11/03/2009
128;Guyana;0;218;5;11/03/2009
129;Barbados;0;242;-1;11/03/2009
130;Kazakhstan;0;206;10;11/03/2009
131;Suriname;0;231;-2;11/03/2009
132;New Caledonia;0;229;-2;11/03/2009
132;Singapore;0;226;-1;11/03/2009
134;Azerbaijan;0;213;2;11/03/2009
134;Burundi;0;217;0;11/03/2009
136;Vietnam;0;216;-1;11/03/2009
137;Indonesia;0;210;0;11/03/2009
138;Madagascar;0;207;1;11/03/2009
139;Swaziland;0;209;-1;11/03/2009
140;Nicaragua;0;221;-8;11/03/2009
141;Hong Kong;0;174;2;11/03/2009
142;Liberia;0;179;-1;11/03/2009
143;Vanuatu;0;176;-1;11/03/2009
143;Yemen;0;163;3;11/03/2009
145;Puerto Rico;0;170;-1;11/03/2009
146;Malta;0;134;8;11/03/2009
147;Niger;0;168;-2;11/03/2009
148;Tajikistan;0;162;-1;11/03/2009
149;India;0;161;-1;11/03/2009
150;Mauritania;0;149;0;11/03/2009
151;Liechtenstein;0;147;0;11/03/2009
151;Lebanon;0;150;-2;11/03/2009
153;Netherlands Antilles;0;142;-1;11/03/2009
154;St Kitts and Nevis;0;139;-1;11/03/2009
155;Kyrgyz Republic;0;112;4;11/03/2009
156;Turkmenistan;0;131;-1;11/03/2009
157;St Vincent and the Grenadines;0;130;-1;11/03/2009
158;Maldives;0;126;-1;11/03/2009
159;Myanmar;0;121;-1;11/03/2009
160;Eritrea;0;108;0;11/03/2009
161;Malaysia;0;104;0;11/03/2009
162;Lesotho;0;103;0;11/03/2009
163;Solomon Islands;0;100;0;11/03/2009
164;Sri Lanka;0;98;0;11/03/2009
164;Philippines;0;98;0;11/03/2009
166;Pakistan;0;89;0;11/03/2009
167;Chinese Taipei;0;85;0;11/03/2009
168;Cayman Islands;0;76;0;11/03/2009
169;Bahamas;0;74;0;11/03/2009
170;Laos;0;73;1;11/03/2009
171;Seychelles;0;72;1;11/03/2009
172;Nepal;0;70;1;11/03/2009
173;Mauritius;0;74;-4;11/03/2009
174;Bangladesh;0;68;0;11/03/2009
174;Palestine;0;55;6;11/03/2009
176;St Lucia;0;64;-1;11/03/2009
176;Samoa;0;64;-1;11/03/2009
178;Belize;0;62;-1;11/03/2009
179;Somalia;0;57;-1;11/03/2009
180;Cambodia;0;56;-1;11/03/2009
181;Turks and Caicos Islands;0;51;0;11/03/2009
182;British Virgin Islands;0;50;0;11/03/2009
183;Brunei Darussalam;0;45;0;11/03/2009
184;Afghanistan;0;44;0;11/03/2009
185;Faroe Islands;0;42;0;11/03/2009
186;Djibouti;0;41;0;11/03/2009
187;Dominican Republic;0;40;0;11/03/2009
188;Guinea-Bissau;0;38;0;11/03/2009
189;Bhutan;0;33;0;11/03/2009
190;Tahiti;0;32;0;11/03/2009
190;Tonga;0;32;0;11/03/2009
192;Aruba;0;22;1;11/03/2009
193;Mongolia;0;24;-1;11/03/2009
194;US Virgin Islands;0;17;0;11/03/2009
195;Andorra;0;14;0;11/03/2009
196;Dominica;0;12;0;11/03/2009
197;Macau;0;10;0;11/03/2009
198;Timor-Leste;0;9;0;11/03/2009
199;Comoros;0;8;0;11/03/2009
200;Central African Republic;0;6;0;11/03/2009
201;San Marino;0;0;0;11/03/2009
201;Guam;0;0;0;11/03/2009
201;Anguilla;0;0;0;11/03/2009
201;Montserrat;0;0;0;11/03/2009
201;Cook Islands;0;0;0;11/03/2009
201;American Samoa;0;0;0;11/03/2009
201;Papua New Guinea;0;0;0;11/03/2009
1;Spain;0;1666;0;08/04/2009
2;Germany;0;1366;0;08/04/2009
3;Netherlands;0;1317;0;08/04/2009
4;Brazil;0;1260;1;08/04/2009
5;Italy;0;1284;-1;08/04/2009
6;Argentina;0;1219;0;08/04/2009
7;England;0;1083;2;08/04/2009
8;Croatia;0;1169;-1;08/04/2009
9;Russia;0;1128;-1;08/04/2009
10;France;0;1004;2;08/04/2009
11;Portugal;0;1025;-1;08/04/2009
12;Czech Republic;0;998;1;08/04/2009
13;Greece;0;863;6;08/04/2009
14;Turkey;0;1009;-3;08/04/2009
15;USA;0;896;2;08/04/2009
16;Uruguay;0;836;5;08/04/2009
17;Paraguay;0;908;-2;08/04/2009
18;Switzerland;0;831;4;08/04/2009
19;Cameroon;0;900;-3;08/04/2009
20;Bulgaria;0;756;7;08/04/2009
21;Israel;0;888;-3;08/04/2009
22;Ukraine;0;927;-8;08/04/2009
23;Serbia;0;708;13;08/04/2009
24;Scotland;0;755;4;08/04/2009
25;Mexico;0;784;-2;08/04/2009
26;Chile;0;739;4;08/04/2009
27;Northern Ireland;0;619;15;08/04/2009
28;Romania;0;849;-8;08/04/2009
29;Denmark;0;701;9;08/04/2009
30;Nigeria;0;783;-6;08/04/2009
31;Ghana;0;717;3;08/04/2009
32;Australia;0;725;0;08/04/2009
33;Sweden;0;782;-8;08/04/2009
34;Republic of Ireland;0;773;-8;08/04/2009
35;Japan;0;709;0;08/04/2009
36;Côte d'Ivoire;0;706;1;08/04/2009
37;Egypt;0;727;-6;08/04/2009
